YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,SE4,1627,1434
2023-01,WEEKDAY,23,TRAIN,EW11,2491,3656
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,EW11,1530,2690
2023-01,WEEKDAY,8,TRAIN,TE18,975,5769
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,TE18,450,1038
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,BP13,454,96
2023-01,WEEKDAY,6,TRAIN,BP13,3819,342
2023-01,WEEKDAY,23,TRAIN,EW8/CC9,5968,5543
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,3735,3586
2023-01,WEEKDAY,9,TRAIN,SW2,2817,1527
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,SW2,1683,1048
2023-01,WEEKDAY,21,TRAIN,CC4/DT15,16703,1728
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,10289,1287
2023-01,WEEKDAY,13,TRAIN,CC19/DT9,3564,3786
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,CC19/DT9,3304,3518
2023-01,WEEKDAY,8,TRAIN,DT23,2499,9997
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,DT23,508,973
2023-01,WEEKDAY,20,TRAIN,TE12,1191,718
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,TE12,547,471
2023-01,WEEKDAY,14,TRAIN,NS15,17875,11930
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,NS15,5293,4571
2023-01,WEEKDAY,22,TRAIN,NS14,8120,22925
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,NS14,6202,12262
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,NS10,5244,16229
2023-01,WEEKDAY,21,TRAIN,NS10,9146,30819
2023-01,WEEKDAY,12,TRAIN,DT3,4077,2175
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,DT3,3534,1857
2023-01,WEEKDAY,13,TRAIN,DT27,8120,4134
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,DT27,2627,1864
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,NE15,48,655
2023-01,WEEKDAY,0,TRAIN,NE15,41,904
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,TE16,2109,2081
2023-01,WEEKDAY,18,TRAIN,TE16,6331,4931
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,EW5,5727,2496
2023-01,WEEKDAY,6,TRAIN,EW5,27800,11801
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,EW30,1856,484
2023-01,WEEKDAY,16,TRAIN,EW30,4074,416
2023-01,WEEKDAY,9,TRAIN,BP8,1130,1459
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,BP8,478,585
2023-01,WEEKDAY,22,TRAIN,NS17/CC15,10507,16580
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,NS17/CC15,6225,9076
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,TE16,1747,1613
2023-01,WEEKDAY,19,TRAIN,TE16,2969,3319
2023-01,WEEKDAY,9,TRAIN,EW6,9042,5784
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,EW6,4799,2779
2023-01,WEEKDAY,21,TRAIN,NS15,9983,7966
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,NS15,2813,4157
2023-01,WEEKDAY,12,TRAIN,NE16/STC,26964,25468
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,20025,17250
2023-01,WEEKDAY,21,TRAIN,EW31,1573,766
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,EW31,383,1068
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,DT10/TE11,2253,2225
2023-01,WEEKDAY,18,TRAIN,DT10/TE11,9092,7446
2023-01,WEEKDAY,6,TRAIN,PW4,6965,739
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,PW4,721,173
2023-01,WEEKDAY,10,TRAIN,TE1,1088,1885
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,TE1,1299,406
2023-01,WEEKDAY,8,TRAIN,NE15,35226,6538
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,NE15,6827,2571
2023-01,WEEKDAY,17,TRAIN,NS16,37638,51806
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,NS16,16977,21983
2023-01,WEEKDAY,22,TRAIN,EW6,1876,6603
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,EW6,1401,3645
2023-01,WEEKDAY,8,TRAIN,EW18,19202,28220
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,EW18,4427,4664
2023-01,WEEKDAY,18,TRAIN,TE3,9127,12384
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,TE3,2608,2638
2023-01,WEEKDAY,9,TRAIN,CC17/TE9,4544,4382
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,1554,1120
2023-01,WEEKDAY,16,TRAIN,CC19/DT9,4919,4180
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,3345,3323
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,SW2,1734,1728
2023-01,WEEKDAY,16,TRAIN,SW2,2494,3920
2023-01,WEEKDAY,23,TRAIN,SE1,225,1478
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,SE1,224,988
2023-01,WEEKDAY,10,TRAIN,TE8,2963,3367
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,TE8,2551,2700
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,NE16/STC,2188,7950
2023-01,WEEKDAY,23,TRAIN,NE16/STC,2984,12321
2023-01,WEEKDAY,8,TRAIN,SE5,3158,1934
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,SE5,999,546
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,NE8,14536,16598
2023-01,WEEKDAY,15,TRAIN,NE8,14702,16216
2023-01,WEEKDAY,18,TRAIN,NS11,32501,70573
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,NS11,14089,19509
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,TE16,716,850
2023-01,WEEKDAY,7,TRAIN,TE16,3729,3021
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,EW17,85,340
2023-01,WEEKDAY,0,TRAIN,EW17,38,382
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,1866,7187
2023-01,WEEKDAY,11,TRAIN,CC4/DT15,4227,10882
2023-01,WEEKDAY,17,TRAIN,NS18,13914,12956
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,NS18,5490,5366
2023-01,WEEKDAY,16,TRAIN,NS2,17141,23555
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,NS2,10316,12028
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,CC11,1383,2131
2023-01,WEEKDAY,22,TRAIN,CC11,4870,3978
2023-01,WEEKDAY,11,TRAIN,DT27,3194,2735
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,DT27,2550,1529
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,25181,36654
2023-01,WEEKDAY,13,TRAIN,TE14/NS22,35300,41971
2023-01,WEEKDAY,6,TRAIN,CC10/DT26,12606,4313
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,2653,1001
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,14619,16823
2023-01,WEEKDAY,16,TRAIN,NS4/BP1,26099,36089
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,BP3,1139,1828
2023-01,WEEKDAY,19,TRAIN,BP3,1883,6432
2023-01,WEEKDAY,0,TRAIN,EW11,68,287
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,EW11,60,252
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,TE3,539,2682
2023-01,WEEKDAY,22,TRAIN,TE3,886,4494
2023-01,WEEKDAY,14,TRAIN,NS2,16061,16761
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,NS2,10787,10653
2023-01,WEEKDAY,5,TRAIN,DT31,1354,23
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,DT31,261,3
2023-01,WEEKDAY,21,TRAIN,CC5,2379,1553
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,CC5,1480,988
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,NE13,8466,7789
2023-01,WEEKDAY,15,TRAIN,NE13,16344,14971
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,NE13,4051,6765
2023-01,WEEKDAY,21,TRAIN,NE13,8688,12313
2023-01,WEEKDAY,12,TRAIN,NS9/TE2,28253,29829
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,NS9/TE2,21183,20334
2023-01,WEEKDAY,14,TRAIN,CC5,2019,2114
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,CC5,1409,1856
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,PE5,2050,1984
2023-01,WEEKDAY,16,TRAIN,PE5,3432,5076
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,NE9,9149,5535
2023-01,WEEKDAY,9,TRAIN,NE9,17598,15056
2023-01,WEEKDAY,17,TRAIN,BP10,2265,5077
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,BP10,1268,1729
2023-01,WEEKDAY,11,TRAIN,DT29,3760,1685
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,DT29,3029,1421
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,NS19,16406,13446
2023-01,WEEKDAY,12,TRAIN,NS19,24491,21428
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,13908,31798
2023-01,WEEKDAY,11,TRAIN,EW12/DT14,19197,38275
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,DT10/TE11,2191,1750
2023-01,WEEKDAY,14,TRAIN,DT10/TE11,11725,3268
2023-01,WEEKDAY,7,TRAIN,SW5,14028,5392
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,SW5,1652,760
2023-01,WEEKDAY,18,TRAIN,NE15,12504,33267
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,NE15,6157,8142
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,SE3,299,1573
2023-01,WEEKDAY,21,TRAIN,SE3,315,2765
2023-01,WEEKDAY,22,TRAIN,PW1,341,62
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,PW1,237,33
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,CC19/DT9,42,52
2023-01,WEEKDAY,5,TRAIN,CC19/DT9,200,425
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,1525,459
2023-01,WEEKDAY,5,TRAIN,NE16/STC,7104,2341
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,DT6,2513,2001
2023-01,WEEKDAY,16,TRAIN,DT6,9413,3885
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,BP7,144,48
2023-01,WEEKDAY,5,TRAIN,BP7,1029,320
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,PW5,939,2601
2023-01,WEEKDAY,19,TRAIN,PW5,1340,4831
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,PE1,1522,567
2023-01,WEEKDAY,9,TRAIN,PE1,3130,1018
2023-01,WEEKDAY,13,TRAIN,BP8,1826,1217
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,BP8,918,715
2023-01,WEEKDAY,18,TRAIN,NE11,11460,8897
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,NE11,2804,2998
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,CC7,2145,1465
2023-01,WEEKDAY,9,TRAIN,CC7,4140,4189
2023-01,WEEKDAY,8,TRAIN,NS27/CE2/TE20,697,11103
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,341,595
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,EW10,5976,6612
2023-01,WEEKDAY,18,TRAIN,EW10,9591,17020
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,TE1,1164,1465
2023-01,WEEKDAY,19,TRAIN,TE1,5320,2827
2023-01,WEEKDAY,11,TRAIN,SE1,2513,1501
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,SE1,2132,1329
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,EW3,2389,5257
2023-01,WEEKDAY,22,TRAIN,EW3,3682,9287
2023-01,WEEKDAY,16,TRAIN,EW26,17145,21198
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,EW26,11032,11572
2023-01,WEEKDAY,8,TRAIN,NS19,39562,35990
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,NS19,8893,7543
2023-01,WEEKDAY,18,TRAIN,SW3,1740,3695
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,SW3,786,1040
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,5857,15136
2023-01,WEEKDAY,9,TRAIN,NE7/DT12,9235,18335
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,TE13,807,644
2023-01,WEEKDAY,19,TRAIN,TE13,1730,1177
2023-01,WEEKDAY,16,TRAIN,SW3,1742,2031
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,SW3,828,923
2023-01,WEEKDAY,17,TRAIN,CC10/DT26,21185,11322
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,6778,5197
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,1308,3406
2023-01,WEEKDAY,6,TRAIN,NS25/EW13,1322,9928
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,1684,2371
2023-01,WEEKDAY,16,TRAIN,NS27/CE2/TE20,3765,1857
2023-01,WEEKDAY,5,TRAIN,PE2,1566,133
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,PE2,425,20
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,PE7,1984,1901
2023-01,WEEKDAY,17,TRAIN,PE7,3760,4369
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,15911,17712
2023-01,WEEKDAY,20,TRAIN,EW2/DT32,29125,35127
2023-01,WEEKDAY,19,TRAIN,NE15,7979,26908
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,NE15,4322,8074
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,EW11,4223,5954
2023-01,WEEKDAY,21,TRAIN,EW11,6888,11298
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,EW31,1876,559
2023-01,WEEKDAY,16,TRAIN,EW31,3863,488
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,CC16,296,762
2023-01,WEEKDAY,23,TRAIN,CC16,459,1219
2023-01,WEEKDAY,17,TRAIN,EW11,20910,14066
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,EW11,7820,8473
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,1771,351
2023-01,WEEKDAY,5,TRAIN,NE17/PTC,7369,1509
2023-01,WEEKDAY,12,TRAIN,BP4,5281,4548
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,BP4,815,604
2023-01,WEEKDAY,20,TRAIN,CC4/DT15,13108,3053
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,CC4/DT15,7381,2191
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,NS19,7155,12281
2023-01,WEEKDAY,21,TRAIN,NS19,13343,23433
2023-01,WEEKDAY,13,TRAIN,NS11,19342,20401
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,NS11,16562,13413
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,NS14,11389,12243
2023-01,WEEKDAY,17,TRAIN,NS14,23086,35423
2023-01,WEEKDAY,6,TRAIN,DT3,5833,1019
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,DT3,596,331
2023-01,WEEKDAY,5,TRAIN,CC5,303,7
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,CC5,61,2
2023-01,WEEKDAY,12,TRAIN,EW12/DT14,25355,41195
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,EW12/DT14,18743,33140
2023-01,WEEKDAY,0,TRAIN,NS13,990,4803
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,NS13,777,3421
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,TE7,1864,1437
2023-01,WEEKDAY,16,TRAIN,TE7,4112,3516
2023-01,WEEKDAY,12,TRAIN,EW14/NS26,25685,20040
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,EW14/NS26,5013,6488
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,NE15,7209,5971
2023-01,WEEKDAY,13,TRAIN,NE15,11003,9636
2023-01,WEEKDAY,18,TRAIN,EW18,27236,21658
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,EW18,5830,6221
2023-01,WEEKDAY,12,TRAIN,PE3,4533,3479
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,PE3,3065,2217
2023-01,WEEKDAY,11,TRAIN,DT33,8476,3193
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,DT33,6982,2569
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,DT34,1024,602
2023-01,WEEKDAY,9,TRAIN,DT34,2894,2789
2023-01,WEEKDAY,22,TRAIN,BP3,705,2576
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,BP3,502,1484
2023-01,WEEKDAY,16,TRAIN,DT23,2523,1466
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,DT23,874,786
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,CC26,254,252
2023-01,WEEKDAY,23,TRAIN,CC26,647,492
2023-01,WEEKDAY,12,TRAIN,EW6,6398,5746
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,EW6,4913,3811
2023-01,WEEKDAY,16,TRAIN,NS15,33615,10903
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,NS15,5258,4961
2023-01,WEEKDAY,10,TRAIN,NS17/CC15,23235,17380
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,NS17/CC15,14963,11248
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,PW5,1802,460
2023-01,WEEKDAY,8,TRAIN,PW5,3443,1145
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,DT27,2897,1819
2023-01,WEEKDAY,12,TRAIN,DT27,4087,3297
2023-01,WEEKDAY,20,TRAIN,NE11,3017,4754
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,NE11,1400,2938
2023-01,WEEKDAY,17,TRAIN,EW10,8642,11424
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,EW10,6408,6661
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,CC26,283,2154
2023-01,WEEKDAY,6,TRAIN,CC26,1246,9037
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,BP9,835,831
2023-01,WEEKDAY,16,TRAIN,BP9,1376,2020
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,10950,30043
2023-01,WEEKDAY,12,TRAIN,NE1/CC29,15391,32490
2023-01,WEEKDAY,16,TRAIN,SW5,5210,7254
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,SW5,3216,3250
2023-01,WEEKDAY,13,TRAIN,DT20,1858,2380
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,DT20,1302,1420
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,NE9,8204,8646
2023-01,WEEKDAY,18,TRAIN,NE9,29677,26022
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,TE6,3142,2626
2023-01,WEEKDAY,13,TRAIN,TE6,5875,4892
2023-01,WEEKDAY,5,TRAIN,EW22,372,639
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,EW22,81,42
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,EW3,6670,3294
2023-01,WEEKDAY,9,TRAIN,EW3,13204,7667
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,BP5,347,170
2023-01,WEEKDAY,6,TRAIN,BP5,2918,1251
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,PE5,2699,1319
2023-01,WEEKDAY,11,TRAIN,PE5,3455,1881
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,PW5,1855,1012
2023-01,WEEKDAY,12,TRAIN,PW5,1352,1394
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,BP9,940,827
2023-01,WEEKDAY,15,TRAIN,BP9,1259,1938
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,DT21,1394,1903
2023-01,WEEKDAY,9,TRAIN,DT21,2522,6984
2023-01,WEEKDAY,20,TRAIN,CC24,13322,2274
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,CC24,2934,1161
2023-01,WEEKDAY,5,TRAIN,EW19,2734,226
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,EW19,262,48
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,SW1,856,627
2023-01,WEEKDAY,15,TRAIN,SW1,2001,1785
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,SW5,59,461
2023-01,WEEKDAY,0,TRAIN,SW5,75,621
2023-01,WEEKDAY,18,TRAIN,EW8/CC9,60030,55814
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,EW8/CC9,27064,20962
2023-01,WEEKDAY,5,TRAIN,PE3,1075,198
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,PE3,227,51
2023-01,WEEKDAY,5,TRAIN,SW4,470,33
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,SW4,105,7
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,TE7,2638,1719
2023-01,WEEKDAY,11,TRAIN,TE7,2703,1621
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,BP2,66,518
2023-01,WEEKDAY,23,TRAIN,BP2,75,744
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,EW11,3850,2953
2023-01,WEEKDAY,7,TRAIN,EW11,14039,14444
2023-01,WEEKDAY,18,TRAIN,CC16,14495,8271
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,CC16,2222,2098
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,CC25,344,40
2023-01,WEEKDAY,5,TRAIN,CC25,1011,216
2023-01,WEEKDAY,5,TRAIN,EW8/CC9,1954,828
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,EW8/CC9,379,121
2023-01,WEEKDAY,11,TRAIN,NE8,10032,14287
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,NE8,8823,16028
2023-01,WEEKDAY,0,TRAIN,NS2,334,1862
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,NS2,299,1382
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,SE1,1102,396
2023-01,WEEKDAY,7,TRAIN,SE1,8585,10235
2023-01,WEEKDAY,18,TRAIN,DT23,9965,3654
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,DT23,1111,993
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,DT21,2358,2316
2023-01,WEEKDAY,15,TRAIN,DT21,4533,3876
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,TE22,812,2869
2023-01,WEEKDAY,13,TRAIN,TE22,604,1681
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,NS14,6426,12619
2023-01,WEEKDAY,21,TRAIN,NS14,9735,24354
2023-01,WEEKDAY,11,TRAIN,NE15,10930,4478
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,NE15,9284,3909
2023-01,WEEKDAY,7,TRAIN,EW29,6948,69658
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,EW29,2928,11512
2023-01,WEEKDAY,7,TRAIN,NS28,567,1821
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,NS28,204,897
2023-01,WEEKDAY,6,TRAIN,EW26,48457,20845
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,EW26,9431,3350
2023-01,WEEKDAY,18,TRAIN,NS28,1531,545
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,NS28,2847,735
2023-01,WEEKDAY,6,TRAIN,PE5,8992,1312
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,PE5,884,142
2023-01,WEEKDAY,15,TRAIN,EW17,15239,18486
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,EW17,9823,9996
2023-01,WEEKDAY,20,TRAIN,BP8,963,1530
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,BP8,553,650
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,DT8,478,862
2023-01,WEEKDAY,21,TRAIN,DT8,1246,1255
2023-01,WEEKDAY,10,TRAIN,NS12,8494,3649
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,NS12,6611,3198
2023-01,WEEKDAY,21,TRAIN,EW29,6220,2627
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,EW29,2540,4010
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,EW28,9876,6507
2023-01,WEEKDAY,13,TRAIN,EW28,13331,10463
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,TE18,273,651
2023-01,WEEKDAY,7,TRAIN,TE18,780,2648
2023-01,WEEKDAY,11,TRAIN,TE16,2625,1739
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,TE16,2402,1562
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,NS2,10502,13617
2023-01,WEEKDAY,18,TRAIN,NS2,31095,54054
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,BP13,761,459
2023-01,WEEKDAY,10,TRAIN,BP13,1143,659
2023-01,WEEKDAY,23,TRAIN,NS14,4346,12351
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,NS14,3419,7700
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,CC21,1368,2020
2023-01,WEEKDAY,8,TRAIN,CC21,6354,6287
2023-01,WEEKDAY,23,TRAIN,CC21,1310,1165
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,CC21,886,770
2023-01,WEEKDAY,16,TRAIN,NE1/CC29,29989,22597
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,27326,21696
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,51,98
2023-01,WEEKDAY,0,TRAIN,CC19/DT9,98,175
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,NS18,6506,2744
2023-01,WEEKDAY,9,TRAIN,NS18,13213,7578
2023-01,WEEKDAY,5,TRAIN,CC16,998,251
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,CC16,302,37
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1531,1513
2023-01,WEEKDAY,14,TRAIN,CC28,1884,2273
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,EW28,11892,5648
2023-01,WEEKDAY,12,TRAIN,EW28,13772,8199
2023-01,WEEKDAY,20,TRAIN,CC3,6182,1289
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,CC3,4132,1018
2023-01,WEEKDAY,23,TRAIN,DT31,671,2938
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,DT31,382,1962
2023-01,WEEKDAY,18,TRAIN,DT29,6591,13580
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,DT29,2672,2909
2023-01,WEEKDAY,17,TRAIN,CC11,35092,6890
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,CC11,5360,3811
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,BP9,1497,849
2023-01,WEEKDAY,9,TRAIN,BP9,2774,2184
2023-01,WEEKDAY,15,TRAIN,BP6/DT1,19069,26560
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,BP6/DT1,14116,14358
2023-01,WEEKDAY,9,TRAIN,BP6/DT1,31214,16277
